"epoch","Name: implicit - _step","Name: implicit - _step__MIN","Name: implicit - _step__MAX","Name: implicit - train/MSE","Name: implicit - train/MSE__MIN","Name: implicit - train/MSE__MAX","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/MSE","Name: explicit_transformerpred - train/MSE__MIN","Name: explicit_transformerpred - train/MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/MSE","Name: explicit_knownpred - train/MSE__MIN","Name: explicit_knownpred - train/MSE__MAX"
"129","272","272","272","0.01362712336704135","0.005538820289075375","0.020045077428221703","272","272","272","0.01821773685514927","0.01634216494858265","0.021857626736164093","272","272","272","0.009214027132838965","0.006457559764385223","0.012239332310855389"
"130","275","275","275","0.01357285720296204","0.005723555106669664","0.019704196602106094","275","275","275","0.01875075977295637","0.016633156687021255","0.023229073733091354","275","275","275","0.008966747438535094","0.006175164598971605","0.010373620316386223"
"131","277","277","277","0.013637421512976288","0.006099286954849958","0.020145900547504425","277","277","277","0.017555493954569103","0.015170310623943806","0.02040420100092888","277","277","277","0.009127301722764969","0.007906967774033546","0.010595783591270447"
"132","279","279","279","0.013266026182100177","0.005705572199076414","0.018708830699324608","279","279","279","0.0176425164565444","0.015233268961310387","0.02162337675690651","279","279","279","0.009132008720189332","0.006793043110519648","0.012376477010548115"
"133","281","281","281","0.01446311203762889","0.006304415874183178","0.021082676947116852","281","281","281","0.018681340105831622","0.016788462176918983","0.02438351884484291","281","281","281","0.00907067465595901","0.007179310079663992","0.011429695412516594"
"134","283","283","283","0.013214032631367445","0.005393575876951218","0.0198274664580822","283","283","283","0.01793975420296192","0.015616709366440773","0.022733798250555992","283","283","283","0.009364482667297124","0.006719226483255625","0.01144547201693058"
"135","285","285","285","0.013996433699503541","0.004874323960393667","0.022084180265665054","285","285","285","0.017802864871919157","0.01540340669453144","0.02036086656153202","285","285","285","0.009022548515349626","0.006974001880735159","0.011087894439697266"
"136","287","287","287","0.013376292074099183","0.005633090157061815","0.020648406818509102","287","287","287","0.018085841648280622","0.01723521575331688","0.02061549574136734","287","287","287","0.00858715595677495","0.006541932933032513","0.012227814644575119"
"137","289","289","289","0.013061425276100635","0.006438259035348892","0.020823774859309196","289","289","289","0.01768559869378805","0.016756754368543625","0.019508611410856247","289","289","289","0.00914637283422053","0.007020165212452412","0.012454630807042122"
"138","291","291","291","0.012796651711687446","0.005791966337710619","0.020685818046331406","291","291","291","0.017279383167624472","0.014378732070326805","0.0204280074685812","291","291","291","0.007830558018758893","0.005559912882745266","0.01049179770052433"
"139","293","293","293","0.01246843314729631","0.005440341774374247","0.019910164177417755","293","293","293","0.017648164462298156","0.01561624277383089","0.019155146554112434","293","293","293","0.008491353690624237","0.00552845885977149","0.01107928529381752"
"140","296","296","296","0.012120386213064193","0.006024674512445927","0.017678922042250633","296","296","296","0.017052974551916122","0.014454925432801247","0.021301541477441788","296","296","296","0.008055213885381819","0.006159639917314053","0.010394544340670109"
"141","298","298","298","0.011974589247256518","0.0060094185173511505","0.018826229497790337","298","298","298","0.01761144045740366","0.01502307690680027","0.02057601697742939","298","298","298","0.00879403785802424","0.006708425935357809","0.011491903103888035"
"142","300","300","300","0.012439358234405517","0.006143628619611263","0.01745465025305748","300","300","300","0.0186945091933012","0.01599922403693199","0.022694449871778488","300","300","300","0.008958871988579632","0.006429706700146198","0.010991323739290237"
"143","302","302","302","0.012491466850042343","0.005311178509145975","0.0208868570625782","302","302","302","0.01813811678439379","0.016031485050916672","0.02188580296933651","302","302","302","0.008319210773333908","0.006607363931834698","0.010164119303226471"
"144","304","304","304","0.0124948276206851","0.006138354539871216","0.019764140248298645","304","304","304","0.017680444195866583","0.014489421620965004","0.020451698452234268","304","304","304","0.008170944545418024","0.00606642197817564","0.01133713312447071"
"145","306","306","306","0.012184362998232246","0.006070930510759354","0.020564312115311623","306","306","306","0.016991131566464902","0.014910300262272358","0.020119458436965942","306","306","306","0.008244521170854568","0.006476954557001591","0.010307305492460728"
"146","308","308","308","0.011749398848041891","0.005439460277557373","0.018487082794308662","308","308","308","0.016591273248195648","0.014287367463111877","0.019901543855667114","308","308","308","0.007721776980906725","0.006405989173799753","0.009542605839669704"
"147","310","310","310","0.01141369752585888","0.004778391215950251","0.017137721180915833","310","310","310","0.017636064998805524","0.01581873558461666","0.02058909460902214","310","310","310","0.008972660964354872","0.0066963620483875275","0.013326662592589855"
"148","312","312","312","0.011740533402189612","0.006194899789988995","0.01857461780309677","312","312","312","0.01742359362542629","0.015295034274458885","0.01957971230149269","312","312","312","0.008295053336769342","0.0070915622636675835","0.01078013889491558"
"149","314","314","314","0.011531119607388974","0.005483589135110378","0.018856802955269814","314","314","314","0.01715026907622814","0.01597844809293747","0.018559956923127174","314","314","314","0.008518659835681319","0.006808864884078503","0.011703108437359333"
"150","317","317","317","0.011575603717938065","0.006245238706469536","0.017626654356718063","317","317","317","0.017242097482085227","0.01637127622961998","0.0181861761957407","317","317","317","0.007750602439045906","0.005586008075624704","0.009777613915503025"
"151","319","319","319","0.011495800595730543","0.005207808688282967","0.018109768629074097","319","319","319","0.01569404825568199","0.014215347357094288","0.018604345619678497","319","319","319","0.008004692243412137","0.0054654330015182495","0.01001154538244009"
"152","321","321","321","0.01086631566286087","0.005595066584646702","0.01914653554558754","321","321","321","0.017266003880649805","0.014576414600014687","0.019926847890019417","321","321","321","0.008079210249707102","0.0062277852557599545","0.01026291586458683"
"153","323","323","323","0.010933149419724942","0.004881079774349928","0.018632441759109497","323","323","323","0.016181977838277815","0.014474460855126381","0.019248414784669876","323","323","323","0.007783116633072495","0.00569256441667676","0.010042318142950535"
"154","325","325","325","0.010933007206767797","0.004808271769434214","0.019568948075175285","325","325","325","0.016826256550848483","0.014280376955866814","0.020856643095612526","325","325","325","0.007611016789451241","0.0049328552559018135","0.010476416908204556"
"155","327","327","327","0.011016703536733985","0.005184669978916645","0.018120581284165382","327","327","327","0.016550747863948344","0.015004834160208702","0.018579211086034775","327","327","327","0.008166811056435108","0.006641870830208063","0.010621986351907253"
"156","329","329","329","0.011501016188412904","0.006586130708456039","0.01734916679561138","329","329","329","0.01702038515359163","0.015651661902666092","0.01912039890885353","329","329","329","0.007670280197635293","0.0059593147598207","0.008970324881374836"
"157","331","331","331","0.011281819315627217","0.006147305481135845","0.018227403983473778","331","331","331","0.01707360800355673","0.015537828207015991","0.019465027377009392","331","331","331","0.007784447446465492","0.006305709481239319","0.009994788095355034"
"158","333","333","333","0.011341273598372937","0.005892581306397915","0.0175908412784338","333","333","333","0.016415489185601474","0.01434305589646101","0.01823187805712223","333","333","333","0.00745115983299911","0.005332945846021175","0.008845580741763115"
"159","335","335","335","0.011036646272987127","0.005437430925667286","0.01894111931324005","335","335","335","0.01699375668540597","0.014520605094730854","0.01934000477194786","335","335","335","0.007847168855369091","0.006149738095700741","0.010271091014146805"
"160","338","338","338","0.010888070007786155","0.00602662144228816","0.018364133313298225","338","338","338","0.017449266836047174","0.014399150386452675","0.020294886082410812","338","338","338","0.007892771204933525","0.005582841578871012","0.009312347508966923"
"161","340","340","340","0.010230315662920476","0.0055428980849683285","0.015778139233589172","340","340","340","0.01675127409398556","0.014903862960636616","0.019285228103399277","340","340","340","0.007544871745631098","0.005213056690990925","0.009839403443038464"
"162","342","342","342","0.01049999874085188","0.005105560179799795","0.016469795256853104","342","342","342","0.016540558729320764","0.012768736109137535","0.02136901579797268","342","342","342","0.0071831098292022945","0.005366566125303507","0.008974296972155571"
"163","344","344","344","0.010860840277746319","0.0043236566707491875","0.017038892954587936","344","344","344","0.016688249167054893","0.014258596114814281","0.018668532371520996","344","344","344","0.00724487160332501","0.004852720536291599","0.008828280493617058"
"164","346","346","346","0.010640005860477687","0.005508383270353079","0.017402995377779007","346","346","346","0.01639861324802041","0.0135495038703084","0.01885802671313286","346","346","346","0.007530772127211094","0.005193433258682489","0.0093870609998703"
"165","348","348","348","0.010314419446513057","0.005968477576971054","0.015502135269343853","348","348","348","0.016727564111351966","0.014682012610137463","0.020719848573207855","348","348","348","0.006862660404294729","0.005576350726187229","0.008203595876693726"
"166","350","350","350","0.009843265218660236","0.004995196592062712","0.01605318859219551","350","350","350","0.015230290219187736","0.013972085900604725","0.016850464046001434","350","350","350","0.006901487801223993","0.005804023705422878","0.008087354712188244"
"167","352","352","352","0.01052111149765551","0.005757548846304417","0.016656626015901566","352","352","352","0.015554299298673867","0.013689519837498665","0.016791000962257385","352","352","352","0.006783999176695943","0.004795896355062723","0.008647293783724308"
"168","354","354","354","0.01060730922035873","0.005799755919724703","0.017851809039711952","354","354","354","0.01581367226317525","0.013207782991230488","0.018028151243925095","354","354","354","0.007002265146002174","0.005130063742399216","0.009230498224496841"
"169","356","356","356","0.010381406964734196","0.00515472237020731","0.01843184046447277","356","356","356","0.016186099965125322","0.013667191378772259","0.019130762666463852","356","356","356","0.00686545860953629","0.00523596303537488","0.01024664007127285"
"170","359","359","359","0.010150759713724256","0.005720379762351513","0.015792883932590485","359","359","359","0.01590872313827276","0.013854647055268288","0.01949695125222206","359","359","359","0.007303021242842078","0.005012672860175371","0.009485987015068531"
