"epoch","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/params_MSE","Name: explicit_transformerpred - train/params_MSE__MIN","Name: explicit_transformerpred - train/params_MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/params_MSE","Name: explicit_knownpred - train/params_MSE__MIN","Name: explicit_knownpred - train/params_MSE__MAX"
"192","405","405","405","0.012898785155266523","0.010442162863910198","0.01677456498146057","405","405","405","0.006467819353565574","0.005269717425107956","0.008290921337902546"
"193","407","407","407","0.012808172684162854","0.011111985892057419","0.014020572416484356","407","407","407","0.006676448369398713","0.004176195710897446","0.008278196677565575"
"194","409","409","409","0.013048548717051744","0.011152449063956738","0.015180746093392372","409","409","409","0.007228840375319123","0.005570860579609871","0.008821582421660423"
"195","411","411","411","0.012658857461065053","0.011587478220462799","0.013748981058597565","411","411","411","0.007036919891834259","0.0054411133751273155","0.0091338399797678"
"196","413","413","413","0.012733864784240722","0.011516471393406391","0.014323942363262177","413","413","413","0.007206456642597914","0.004462190438061953","0.00891333632171154"
"197","415","415","415","0.013189180660992861","0.01130177266895771","0.015326505526900291","415","415","415","0.007021046103909611","0.003885870333760977","0.008595910854637623"
"198","417","417","417","0.01326548745855689","0.011264277622103691","0.015753785148262978","417","417","417","0.0068613140843808654","0.006234468426555395","0.008545944467186928"
"199","419","419","419","0.013008969649672509","0.011238845996558666","0.01634957082569599","419","419","419","0.0071811101399362086","0.005173433106392622","0.010391177609562874"
"200","422","422","422","0.013013397064059972","0.011443478986620903","0.01545700989663601","422","422","422","0.007113854028284549","0.005406667944043875","0.00899631716310978"
"201","424","424","424","0.013024745788425208","0.011711539700627327","0.014550874009728432","424","424","424","0.006604319205507636","0.005133428610861301","0.008270641788840294"
"202","426","426","426","0.013057066593319178","0.01192999817430973","0.014996510930359364","426","426","426","0.006671259459108114","0.005495613440871239","0.007782826665788889"
"203","428","428","428","0.012503205612301827","0.010927713476121426","0.014580207876861095","428","428","428","0.006552136223763228","0.004827356897294521","0.008350641466677189"
"204","430","430","430","0.012558445241302252","0.010993370786309242","0.014473646879196167","430","430","430","0.006208184780552984","0.00457637757062912","0.00813438929617405"
"205","432","432","432","0.012477839644998313","0.011104028671979904","0.013707265257835388","432","432","432","0.006085493601858616","0.0051809027791023254","0.007529762573540211"
"206","434","434","434","0.012997277826070786","0.009817736223340034","0.018302084878087044","434","434","434","0.006980470195412636","0.004826907534152269","0.010126935318112373"
"207","436","436","436","0.012079985067248344","0.010805944912135601","0.014263993129134178","436","436","436","0.006433501653373241","0.004840479232370853","0.008962603285908699"
"208","438","438","438","0.011985282599925994","0.010267001576721668","0.01384535152465105","438","438","438","0.006288449652493","0.005179468542337418","0.007426097989082336"
"209","440","440","440","0.011618419177830219","0.01026800088584423","0.01259170938283205","440","440","440","0.005906000081449747","0.004863823298364878","0.006991141941398382"
"210","443","443","443","0.012460617627948523","0.01120833121240139","0.015034022741019726","443","443","443","0.0063009523320943115","0.0044568805024027824","0.00852406769990921"
"211","445","445","445","0.012468199525028468","0.010985895991325378","0.016054244711995125","445","445","445","0.006548644043505192","0.0055138785392045975","0.007751492317765951"
"212","447","447","447","0.012463912460952997","0.010232414118945599","0.018842831254005432","447","447","447","0.006071665836498141","0.004779185634106398","0.0071062915958464146"
"213","449","449","449","0.012669127155095338","0.01020248793065548","0.015916677191853523","449","449","449","0.006443087430670858","0.004959510173648596","0.008925176225602627"
"214","451","451","451","0.012880071438848973","0.010606328956782818","0.017135342583060265","451","451","451","0.006225223815999925","0.003900417359545827","0.007452964782714844"
"215","453","453","453","0.012372846715152264","0.010224750265479088","0.0164538212120533","453","453","453","0.006185337482020259","0.004531641490757465","0.007786464877426624"
"216","455","455","455","0.012940533924847841","0.011428308673202991","0.015556832775473595","455","455","455","0.006399073358625174","0.005401214584708214","0.007704955525696278"
"217","457","457","457","0.012727289367467165","0.008863848634064198","0.014914015308022499","457","457","457","0.006455441750586033","0.0047926935367286205","0.009119820781052113"
"218","459","459","459","0.0126456287689507","0.011519967578351498","0.014504404738545418","459","459","459","0.006681464519351721","0.00469701923429966","0.008065593428909779"
"219","461","461","461","0.012099882680922746","0.011184902861714363","0.014452002942562103","461","461","461","0.005770494602620602","0.0052223773673176765","0.006275116465985775"
"220","464","464","464","0.01192809995263815","0.009742124006152153","0.015266803093254566","464","464","464","0.006055192882195115","0.00439804932102561","0.007465915288776159"
"221","466","466","466","0.012075055204331876","0.010177163407206535","0.016063885763287544","466","466","466","0.005984531994909048","0.0038232258521020412","0.0070649730041623116"
"222","468","468","468","0.01185805331915617","0.008959203958511353","0.014735418371856213","468","468","468","0.005869803484529257","0.003956029657274485","0.0070404051803052425"
"223","470","470","470","0.012216086499392986","0.009439869783818722","0.013871137984097004","470","470","470","0.006245873821899295","0.004991966765373945","0.008077794685959816"
"224","472","472","472","0.011992995906621218","0.009882203303277493","0.013871783390641212","472","472","472","0.006258797366172075","0.005142226815223694","0.008405288681387901"
"225","474","474","474","0.01212776368483901","0.009930139407515526","0.014427217654883862","474","474","474","0.005745767895132303","0.003812348935753107","0.007436622865498066"
"226","476","476","476","0.011989085376262665","0.009971102699637413","0.016161752864718437","476","476","476","0.00562808383256197","0.0045265937224030495","0.007047174032777548"
"227","478","478","478","0.012076142057776452","0.010774062015116215","0.015349102206528187","478","478","478","0.005680182855576277","0.0050022355280816555","0.006578558124601841"
"228","480","480","480","0.012280482519418","0.010985143482685089","0.014872336760163307","480","480","480","0.006255592545494437","0.004172555636614561","0.007355488836765289"
"229","482","482","482","0.012421725597232581","0.010267180390655994","0.015135226771235466","482","482","482","0.0061578755266964436","0.00521536311134696","0.006863069720566273"
"230","485","485","485","0.012237309478223324","0.010089995339512825","0.014262914657592773","485","485","485","0.005872760294005274","0.004137082491070032","0.007470930926501751"
"231","487","487","487","0.0115801140666008","0.009586641564965248","0.013146000914275646","487","487","487","0.005839290283620358","0.004879999905824661","0.007005563471466303"
"232","489","489","489","0.011616964731365443","0.010264702141284943","0.013142058625817299","489","489","489","0.005883439863100648","0.004588327836245298","0.0074479118920862675"
"233","491","491","491","0.011553340312093496","0.00885684136301279","0.013019922189414501","491","491","491","0.005619476595893502","0.004681759513914585","0.006677429191768169"
"234","493","493","493","0.012097848486155272","0.010238038375973701","0.01508052833378315","493","493","493","0.005974814109504223","0.004575537983328104","0.007303529419004917"
"235","495","495","495","0.011886361986398697","0.01031030248850584","0.013323393650352955","495","495","495","0.005863842973485589","0.00523805245757103","0.007174882106482983"
"236","497","497","497","0.011585806775838137","0.0097873006016016","0.013826149515807629","497","497","497","0.005826870165765286","0.0037362524308264256","0.00746732484549284"
"237","499","499","499","0.011359203979372979","0.00977722741663456","0.01277104951441288","499","499","499","0.0059283965267241","0.004349878057837486","0.007543887943029404"
"238","501","501","501","0.011680283956229687","0.010543810203671455","0.013830778189003468","501","501","501","0.005823052767664194","0.004869127180427313","0.007146285381168127"
"239","503","503","503","0.011742454301565886","0.009990757331252098","0.013426290825009346","503","503","503","0.005518732033669949","0.004719847347587347","0.006353949662297964"
"240","506","506","506","0.011876554880291223","0.00948171317577362","0.012893958017230034","506","506","506","0.005801056465134025","0.004056858830153942","0.0071953823789954185"
"241","508","508","508","0.011412192787975072","0.009430048055946827","0.014279480092227459","508","508","508","0.005601573782041669","0.004031116608530283","0.007418323308229446"
"242","510","510","510","0.011534376349300147","0.009612131863832474","0.01397356204688549","510","510","510","0.005662523536011576","0.0046013700775802135","0.0073853181675076485"
"243","512","512","512","0.011349742021411657","0.009846678003668785","0.01312943734228611","512","512","512","0.006015041330829263","0.0043666972778737545","0.008377784863114357"
"244","514","514","514","0.011222609411925077","0.009511631913483143","0.012661437503993511","514","514","514","0.005486231949180365","0.0039944127202034","0.007024713791906834"
"245","516","516","516","0.010957372654229403","0.009764537215232849","0.012417674995958805","516","516","516","0.005633230227977038","0.004369290545582771","0.007066324353218079"
"246","518","518","518","0.010776573419570923","0.009820627048611641","0.011834247037768364","518","518","518","0.00546784121543169","0.004253844264894724","0.007188010029494762"
"247","520","520","520","0.010941010527312755","0.009475779719650745","0.01306869275867939","520","520","520","0.005794472293928266","0.005044702440500259","0.007089518941938877"
"248","522","522","522","0.011263142060488462","0.00960906408727169","0.012551834806799889","522","522","522","0.005800292594358325","0.004893430974334478","0.006855716463178396"
"249","524","524","524","0.01127535430714488","0.009435603395104408","0.012785707600414753","524","524","524","0.005556356371380388","0.003876402275636792","0.006723189260810614"
"250","527","527","527","0.010957757476717234","0.009063588455319405","0.013797948136925697","527","527","527","0.005606420943513513","0.0040976498275995255","0.007605583872646093"
"251","529","529","529","0.011012444365769624","0.00934806652367115","0.01253143884241581","529","529","529","0.005471658101305366","0.0039010182954370975","0.008487208746373653"
