"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","context_style","dataset","kind","kind_kwargs","lr","max_context","min_context","model","noise","ood_styles","temperature","train_size","val_size","x_dim","y_dim","epoch","train/Accuracy","train/CE","train/MSE","train/w_MSE","trainer/global_step","val/Accuracy/dataloader_idx_0","val/Accuracy/dataloader_idx_1","val/Accuracy/dataloader_idx_2","val/CE/dataloader_idx_0","val/CE/dataloader_idx_1","val/CE/dataloader_idx_2","val/far_MSE","val/iid_MSE","val/w_loss/dataloader_idx_0","val/w_loss/dataloader_idx_1","val/w_loss/dataloader_idx_2","val/wide_MSE"
"explicit_tsf","finished","-","sarthmit","","2024-01-29T09:03:30.000Z","879","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9192017912864684","0.22512058913707733","","1.007268309593201","6999","0.8860971927642822","0.8235278129577637","0.7971944808959961","0.321879118680954","0.6766250133514404","0.7738358378410339","","","1.0082712173461914","1.0082712173461914","1.0082712173461914",""
"explicit_mlp","finished","-","sarthmit","","2024-01-29T08:54:04.000Z","553","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8870609998703003","0.30529338121414185","","1.003849744796753","6999","0.8637361526489258","0.7933472990989685","0.7695972919464111","0.3923403322696686","0.9086719751358032","1.0648016929626465","","","1.0050427913665771","1.0050427913665771","1.0050427913665771",""
"implicit","finished","-","sarthmit","","2024-01-29T08:26:53.000Z","1615","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9556785225868224","0.1322382241487503","","","6999","0.918527901172638","0.8452361226081848","0.823930561542511","0.2305496633052826","0.5454651117324829","0.623130738735199","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T08:26:48.000Z","2443","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","2","999","0.982055962085724","0.04437142610549927","","","6999","0.9710832834243774","0.927541732788086","0.8170555830001831","0.06834016740322113","0.19323070347309113","0.3560844957828522","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T08:26:48.000Z","2581","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","2","999","0.9689599871635436","0.07436319440603256","","","6999","0.9722083806991576","0.9500000476837158","0.941236138343811","0.06553728133440018","0.14013531804084778","0.16044238209724426","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T08:26:48.000Z","2432","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","2","999","0.9839330315589904","0.04338250681757927","","","6999","0.969027817249298","0.8970417380332947","0.7642638683319092","0.07155249267816544","0.24169224500656128","0.4402386546134949","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T08:26:48.000Z","2427","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","2","999","0.9699886441230774","0.07411833852529526","","","6999","0.9726805686950684","0.9500972032546996","0.942583441734314","0.06469766050577164","0.1378699243068695","0.15680691599845886","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T08:26:48.000Z","2437","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9120268821716307","0.255826473236084","","","6999","0.9215139746665956","0.8603750467300415","0.8391111493110657","0.2239051014184952","0.5029751658439636","0.5734941959381104","","","","","",""
"explicit_tsf","finished","-","sarthmit","","2024-01-29T06:10:49.000Z","927","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.9116072058677672","0.2381903380155563","","1.0063245296478271","6999","0.8847916722297668","0.8173889517784119","0.7956111431121826","0.3287573456764221","0.6900090575218201","0.7674566507339478","","","1.0081300735473633","1.0081300735473633","1.0081300735473633",""
"explicit_tsf","finished","-","sarthmit","","2024-01-29T06:04:30.000Z","968","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8702921271324158","0.3688746988773346","","1.0062237977981567","6999","0.8818334341049194","0.806694507598877","0.7900556325912476","0.33108100295066833","0.6447061896324158","0.7174965143203735","","","1.0085474252700806","1.0085474252700806","1.0085474252700806",""
