"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","context_style","dataset","kind","kind_kwargs","lr","max_context","min_context","model","noise","ood_styles","temperature","train_size","val_size","x_dim","y_dim","epoch","train/Accuracy","train/CE","train/MSE","train/w_MSE","trainer/global_step","val/Accuracy/dataloader_idx_0","val/Accuracy/dataloader_idx_1","val/Accuracy/dataloader_idx_2","val/CE/dataloader_idx_0","val/CE/dataloader_idx_1","val/CE/dataloader_idx_2","val/far_MSE","val/iid_MSE","val/w_loss/dataloader_idx_0","val/w_loss/dataloader_idx_1","val/w_loss/dataloader_idx_2","val/wide_MSE"
"explicit_mlp","finished","-","sarthmit","","2024-01-28T20:41:02.000Z","4303","","128","same","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7000541090965271","0.5639677047729492","","0.8274103999137878","77999","0.7007083892822266","0.6887916326522827","0.6872778534889221","0.5685182809829712","0.598313570022583","0.584392249584198","","","0.8295689225196838","0.8285689949989319","0.8295689225196838",""
"implicit","finished","-","sarthmit","","2024-01-28T20:04:20.000Z","9685","","128","same","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.2608746886253357","2.0471675395965576","","","77999","0.2591250240802765","0.2579583525657654","0.249916672706604","2.0624420642852783","2.1020495891571045","2.1055142879486084","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-28T20:03:47.000Z","9772","","128","near","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.9683016538619996","0.12956950068473816","","","77999","0.6721667051315308","0.6334444284439087","0.6449861526489258","0.829014241695404","0.799720823764801","1.1401678323745728","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-28T18:22:54.000Z","9268","","128","near","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.9680240154266356","0.12854762375354767","","","77999","0.6655972003936768","0.6161666512489319","0.5891667008399963","0.8595914244651794","1.0672084093093872","1.1109058856964111","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-28T18:01:36.000Z","9539","","128","same","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7091360092163086","0.5509851574897766","","","77999","0.7063333988189697","0.6959167122840881","0.6935694813728333","0.5596724152565002","0.5839909911155701","0.5782485604286194","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-28T18:01:33.000Z","10081","","128","same","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.6953914165496826","0.5660749077796936","","","77999","0.705791711807251","0.6979027986526489","0.6893333792686462","0.560437023639679","0.5879378914833069","0.5797261595726013","","","","","",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T11:24:43.000Z","6120","","128","near","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.22966213524341583","2.032496929168701","","1.0064986944198608","77999","0.11420833319425584","0.1352500021457672","0.11100000888109209","2.579650640487671","2.3451473712921143","3.064390182495117","","","1.0083849430084229","1.0066181421279907","1.0083849430084229",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T11:13:31.000Z","6031","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.11908308416604996","2.296434164047241","","1.005718231201172","77999","0.11901389807462692","0.1456250101327896","0.11076389253139496","2.29675555229187","2.2815427780151367","2.301424503326416","","","1.0083922147750854","1.0064352750778198","1.0083922147750854",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T11:09:21.000Z","5978","","128","near","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.2726668417453766","1.9141576290130615","","1.0070595741271973","77999","0.11379167437553406","0.13026389479637146","0.10783334076404572","2.6616125106811523","2.41306734085083","2.898776054382324","","","1.0082591772079468","1.006013035774231","1.0082591772079468",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T11:04:59.000Z","5921","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.11782127618789671","2.2974486351013184","","1.006447672843933","77999","0.11875000596046448","0.14737500250339508","0.11063890159130096","2.2970008850097656","2.2824597358703613","2.301421642303467","","","1.0083516836166382","1.0062674283981323","1.0083516836166382",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T11:03:20.000Z","5748","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.696358859539032","0.5681072473526001","","0.8478804230690002","77999","0.7042917013168335","0.7044583559036255","0.6958333253860474","0.5641688704490662","0.5840467214584351","0.5792105793952942","","","0.8360444903373718","0.8350366353988647","0.8360444903373718",""
